"seqnames","seqlengths","nonrepeat","DNA","DNA-LINE","DNA-LINE-LTR","DNA-LINE-LTR-Unknown","DNA-LINE-RC","DNA-LINE-RC-tandem_repeat","DNA-LINE-RC-tandem_repeat-Unknown","DNA-LINE-RC-Unknown","DNA-LINE-tandem_repeat","DNA-LINE-tandem_repeat-Unknown","DNA-LINE-Unknown","DNA-LTR","DNA-LTR-RC","DNA-LTR-RC-tandem_repeat","DNA-LTR-RC-Unknown","DNA-LTR-tandem_repeat","DNA-LTR-tandem_repeat-Unknown","DNA-LTR-Unknown","DNA-RC","DNA-RC-tandem_repeat","DNA-RC-tandem_repeat-Unknown","DNA-RC-Unknown","DNA-tandem_repeat","DNA-tandem_repeat-Unknown","DNA-Unknown","LINE","LINE-LTR","LINE-LTR-RC","LINE-LTR-tandem_repeat","LINE-LTR-Unknown","LINE-RC","LINE-RC-tandem_repeat","LINE-RC-tandem_repeat-Unknown","LINE-RC-Unknown","LINE-rRNA","LINE-Simple-tandem_repeat","LINE-Simple-tandem_repeat-Unknown","LINE-tandem_repeat","LINE-tandem_repeat-Unknown","LINE-Unknown","LTR","LTR-RC","LTR-RC-tandem_repeat","LTR-RC-tandem_repeat-Unknown","LTR-RC-Unknown","LTR-Simple","LTR-Simple-tandem_repeat","LTR-Simple-tandem_repeat-Unknown","LTR-tandem_repeat","LTR-tandem_repeat-Unknown","LTR-Unknown","RC","RC-tandem_repeat","RC-tandem_repeat-Unknown","RC-Unknown","rRNA","rRNA-tandem_repeat","Satellite","Satellite-tandem_repeat","Simple","Simple-tandem_repeat","Simple-tandem_repeat-Unknown","Simple-Unknown","tandem_repeat","tandem_repeat-Unknown","Unknown"
"Scaffold_383",629631,51.4907938141546,0.904974500937851,NA,NA,NA,NA,NA,NA,NA,NA,0.448993140426694,0.274128815131402,0.00127058546990221,0.00571763461455996,NA,NA,NA,NA,NA,0.0308116976451287,NA,NA,NA,0.000794115918688883,0.607339854613258,0.420087320986419,5.6942876065505,0.0884645133419416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0117529155965955,0.508551834328361,0.483298948114054,20.9648190765702,0.0133411474339732,NA,NA,NA,NA,NA,NA,0.606228092327093,0.059717517085404,0.854151082141762,4.88857759544876,0.115146808209888,0.00921174465679104,0.0606704561878307,0.303193457755415,NA,NA,NA,NA,NA,NA,NA,7.08065517739755,0.904021561835424,3.16899898511986
"Scaffold_137",18444,0.0216872695727608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58317067881154,NA,0.108436347863804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.590761223162,NA,NA,NA,NA,NA,NA,NA,4.4242029928432,NA,2.27174148774669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scaffold_361",171566,65.9035006936106,0.607346443934113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00116573213806931,NA,NA,NA,NA,NA,NA,0.0670295979389856,NA,NA,NA,NA,NA,0.0722753925602975,8.34489351036919,0.0308919016588368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0734411246983668,NA,0.0303090355898022,14.6427613862887,NA,NA,NA,NA,NA,NA,NA,0.747817166571465,0.0489607497989112,0.558385694135202,0.164951097536808,0.0285604373826982,NA,0.04254922303953,NA,NA,NA,NA,NA,NA,NA,NA,3.79445810941562,1.08354802233543,3.7571546809974
"Scaffold_256",988651,77.3832221886186,0.6517972469557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000505739639164882,NA,NA,NA,NA,NA,0.000101147927832976,NA,NA,NA,0.025590425741743,0.0463257509475032,0.00262984612365739,0.104789253234964,5.65872082261587,0.0367166978033705,NA,0.0068780590926424,0.00111262720616274,0.00252869819582441,NA,NA,NA,NA,NA,NA,0.025995017453075,NA,0.0219491003397559,6.4814580676093,0.00161836684532762,0.00283214197932334,0.0361098102363726,0.160319465615268,NA,NA,NA,0.252364079943276,0.038537360504364,0.646436406780553,0.748798109747525,0.0371212895147024,NA,0.000202295855665953,NA,NA,NA,NA,0.00101147927832976,0.00647346738131049,NA,NA,4.95604616796018,0.625094194007794,2.03671467484481
"Scaffold_282",94910,41.4761352860605,0.779686018333158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0653250447792646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430934569592245,3.69718680855547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.159098092930144,NA,NA,31.1442419133916,0.0273943736171109,NA,NA,NA,NA,NA,NA,0.411969234011168,NA,1.68791486671584,0.469918870508903,0.147508165630597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66863344220841,3.56548308924244,11.2685702244231
"Scaffold_329",471541,60.7455131155085,0.220765532583593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000424141272975203,0.0555625067597515,NA,10.1596679822115,0.000212070636487601,NA,NA,NA,0.00106035318243801,NA,NA,NA,NA,NA,NA,0.151842575725123,0.000212070636487601,0.0572590718516523,14.1669547292812,0.0371123613853302,NA,NA,NA,NA,NA,NA,0.112185366701941,0.141239043900742,0.277812533798758,0.769816410449993,0.22458280404037,NA,0.0133604500987189,NA,NA,NA,NA,NA,NA,NA,NA,7.91341580053484,0.597190912349085,4.35381016709045
"Scaffold_252",314829,72.3402227876085,4.86899237363775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25723170355971,0.0952898239996951,NA,0.0419275225598658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0152463718399512,9.02331106727779,NA,NA,NA,NA,NA,NA,NA,0.555539673918222,NA,0.0489154429865101,1.11457330804977,NA,NA,0.0603502218664735,NA,NA,NA,NA,NA,NA,NA,NA,5.56969021278218,0.162310333546147,1.84639915636742
"Scaffold_364",94539,46.0106411110758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.22788478828843,0.47387850516718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106834216566708,NA,0.117411861771332,14.0418240091391,NA,NA,NA,NA,NA,NA,NA,0.484456150371804,0.0571192841049726,1.87330096573901,12.2319889146278,0.196744200806017,NA,0.0359639936957235,NA,NA,NA,NA,NA,NA,NA,NA,7.23828261352458,3.18810226467384,9.71556712044765
"Scaffold_214",103604,53.8734025713293,2.17752210339369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00386085479325123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142851627350295,NA,0.146712482143547,0.00386085479325123,1.12350874483611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0135129917763793,22.0358287324814,NA,NA,NA,NA,NA,NA,NA,2.74892861279487,0.115825643797537,0.749971043589051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4213350835875,2.13601791436624,2.30686073896761
"Scaffold_36",780418,79.8502853598969,1.80736477118672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0216550617745875,NA,NA,0.0381846651409885,0.000768818761227957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.31996955477706,NA,NA,NA,NA,NA,NA,NA,0.110581765156621,0.0858514283371219,0.258066830852184,0.910409549754106,0.00345968442552581,NA,0.0134543283214893,NA,NA,NA,NA,NA,NA,NA,NA,10.2269552983145,0.10148407648209,1.25150880681891
"Scaffold_74",280035,82.1133072651633,1.07058046315639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00785616083703823,NA,NA,NA,NA,NA,NA,0.0449943757030371,NA,NA,NA,0.0403520988447873,0.0624921884764404,0.103201385541093,0.327101969396683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.96186191011838,NA,NA,NA,NA,NA,NA,NA,0.245683575267377,0.0621350902565751,0.306390272644491,1.10414769582374,0.194261431606763,NA,NA,NA,NA,NA,NA,0.0221400896316532,NA,NA,NA,5.20077847411931,0.0599925009373828,1.07272305247558
"Scaffold_230",312319,80.9115039430838,0.4591459373269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.795981032213858,0.0435452213922304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2457359302508,0.00288166906272113,NA,NA,NA,NA,NA,NA,0.199795721681998,NA,0.0493085595176726,0.254227248422286,0.0243340943074229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.61144855100074,NA,1.40209209173954
"Scaffold_224",20005,34.6263434141465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6573356660835,0.0399900024993752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9480129967508,NA,NA,NA,NA,NA,NA,NA,0.444888777805549,NA,1.09972506873282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26918270432392,NA,1.91452136965759
