"seqnames","seqlengths","nonrepeat","DNA","DNA-LINE","DNA-LINE-LTR","DNA-LINE-LTR-tandem_repeat","DNA-LINE-LTR-tandem_repeat-Unknown","DNA-LINE-LTR-Unknown","DNA-LINE-RC","DNA-LINE-RC-Unknown","DNA-LINE-tandem_repeat","DNA-LINE-tandem_repeat-Unknown","DNA-LINE-Unknown","DNA-LTR","DNA-LTR-RC","DNA-LTR-tandem_repeat","DNA-LTR-Unknown","DNA-RC","DNA-RC-tandem_repeat","DNA-RC-tandem_repeat-Unknown","DNA-RC-Unknown","DNA-tandem_repeat","DNA-tandem_repeat-Unknown","DNA-Unknown","LINE","LINE-LTR","LINE-LTR-RC","LINE-LTR-RC-tandem_repeat","LINE-LTR-RC-tandem_repeat-Unknown","LINE-LTR-RC-Unknown","LINE-LTR-tandem_repeat","LINE-LTR-tandem_repeat-Unknown","LINE-LTR-Unknown","LINE-RC","LINE-RC-tandem_repeat","LINE-RC-tandem_repeat-Unknown","LINE-RC-Unknown","LINE-rRNA","LINE-tandem_repeat","LINE-tandem_repeat-Unknown","LINE-Unknown","LTR","LTR-RC","LTR-RC-tandem_repeat","LTR-RC-tandem_repeat-Unknown","LTR-RC-Unknown","LTR-Simple","LTR-Simple-tandem_repeat","LTR-Simple-tandem_repeat-Unknown","LTR-Simple-Unknown","LTR-tandem_repeat","LTR-tandem_repeat-Unknown","LTR-Unknown","RC","RC-tandem_repeat","RC-tandem_repeat-Unknown","RC-Unknown","rRNA","rRNA-tandem_repeat","Simple","Simple-tandem_repeat","Simple-tandem_repeat-Unknown","Simple-Unknown","tandem_repeat","tandem_repeat-tRNA","tandem_repeat-Unknown","tRNA","Unknown"
"Scaffold_217",48296,11.3135663408978,0.192562531058473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132516150405831,NA,NA,NA,0.0766108994533709,0.366489978466126,0.159433493457015,0.629451714427696,0.0372701673016399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.472088785820772,28.3708795759483,0.474159350670863,NA,NA,NA,NA,NA,NA,NA,0.39340732151731,0.677074705979791,1.02700016564519,11.1893324498923,9.11048534040086,NA,NA,NA,NA,NA,NA,NA,NA,5.82656948815637,NA,26.1677985754514,NA,3.38330296504887
"Scaffold_39",34648,9.81586238743939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.0317478642346,NA,NA,NA,NA,0.0721542368967906,0.167397829600554,0.395405218194412,0.441583929808358,1.09963057030709,0.0144308473793581,1.39979219579774,1.43731239898407,17.9923805125837,0.00577233895174325,NA,NA,NA,NA,NA,NA,NA,5.43754329254214,NA,8.37566381897945,NA,3.31332255830062
"Scaffold_209",141839,36.2340400031021,0.380713344002707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108573805511883,0.171321004801218,5.78120263115222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0141004942223225,NA,0.0465316309336642,13.9601943048104,0.176256177779031,NA,NA,NA,NA,NA,NA,NA,0.279894810313101,NA,0.193881795556934,4.90415189052376,0.0810778417783543,0.0267909390224127,0.477301729425616,NA,NA,NA,NA,NA,NA,26.5117492368108,NA,4.16951614154076,NA,6.48270221871277
"Scaffold_50",508978,78.0660460766477,0.86644216449434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00117883287686305,NA,NA,NA,NA,0.0192542703220964,0.00137530502300689,0.104523181748524,1.45428682575671,0.101379627410222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0815359406496941,NA,NA,9.28429126602722,NA,NA,NA,NA,NA,NA,NA,NA,0.260915010079021,0.103737293163948,0.519079410112028,1.4802211490477,0.00982360730719206,NA,0.0235766575372609,NA,NA,NA,NA,NA,NA,5.23008853034905,NA,0.752488319730912,NA,1.6397565317165
"Scaffold_348",173843,61.6188169785381,0.719614824870717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0632754842012621,0.0253101936805048,0.356643638225295,NA,0.150710698733915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5970732212399,0.0736296543432868,NA,NA,NA,NA,NA,NA,NA,0.758730578740588,0.266907496994415,0.885281547143112,8.5111278567443,0.0483194606627819,NA,0.139206065242777,NA,NA,NA,NA,NA,NA,2.87443267776097,NA,0.0759305810415145,NA,1.8349890418366
"Scaffold_48",146870,70.3703955879349,0.240348607612174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0817049091032886,0.053789065159665,NA,NA,NA,NA,NA,0.777558384966297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7900864710288,NA,NA,NA,NA,0.160686321236468,NA,0.0565125621297746,0.078981412133179,0.205624021243276,0.102131136379111,0.192006536392728,3.78702253693743,0.460270987948526,NA,NA,NA,NA,NA,NA,NA,NA,3.69578538843876,NA,0.170218560631851,NA,0.776877510723769
"Scaffold_383",629631,69.6341190316233,0.801898254692034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00111176228616444,0.0047646955121333,NA,NA,0.0311293440126042,NA,NA,0.000317646367475553,0.00111176228616444,0.000794115918688883,0.00285881730727998,3.09498738149805,0.000794115918688883,NA,NA,NA,NA,NA,NA,0.000635292734951106,NA,NA,0.575257571498227,0.567316412311338,NA,0.648475059201342,0.520463573108694,0.524275329518401,8.9971745355613,0.061146925739044,0.0238234775606665,NA,NA,NA,NA,0.0667057371698662,NA,0.162634940147483,0.0389116800157553,0.0173117270274176,3.60036275215166,0.0701998472120972,0.451057841815285,0.467098983372801,NA,NA,NA,NA,NA,NA,7.32778405129354,NA,0.465193105167948,NA,1.84028422996962
"Scaffold_244",18469,7.17959824570903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8100059559262,NA,NA,NA,NA,NA,NA,NA,NA,0.736369050841951,NA,1.29406031728843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2947641994694,NA,NA,NA,5.68520223076507
"Scaffold_99",169720,72.7686778222955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6165448974782,0.120197973132218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104878623615366,14.3777987273156,NA,NA,NA,NA,NA,NA,NA,NA,0.260428941786472,0.142587791656847,0.866132453452746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39677115248645,NA,0.120787178882866,NA,4.22519443789771
"Scaffold_93",107553,64.7290173216926,6.45170288137012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0715926101549934,1.07481892648276,0.729872713917789,6.43589672068655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0976262865749909,0.35052485751211,NA,NA,0.00278932247357117,0.516954431768523,1.82049780108412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93393024834268,0.0213848056307123,NA,0.378418082247822,NA,NA,NA,NA,NA,NA,4.26115496545889,NA,2.0027335360241,NA,9.12108448857772
"Scaffold_412",8551548,95.345942044645,0.0387999927030755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000958890717797526,NA,0.00141494849821342,0.0311054793822124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000654852197520262,NA,0.00360168708636144,0.0789798525366402,0.00168390565076639,NA,NA,0.000596383251313096,NA,0.00115768513490189,0.00410452002374307,NA,0.00111090997793616,0.00266618394704678,0.00551946852195649,0.0260888437976376,0.0039057256066387,0.000187100627862932,0.00201133174952652,NA,NA,0.00378878771422437,0.00322748583063558,0.00139156091973056,0.000374201255725864,4.26526285065581,NA,0.0582233766330961,NA,0.11724193093461
"Scaffold_3",40966,96.0625884880145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43616657716155,NA,NA,NA,1.501244934824
"Scaffold_312",1916955,90.2351385400283,2.28070038159477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095255235516744,NA,NA,0.00699025277067015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0454888090748087,0.006364259985237,NA,NA,NA,NA,NA,NA,NA,0.00370379064714613,0.00208664261811049,0.00453844769439032,0.0367770761441974,0.0291086645226414,NA,NA,NA,NA,5.21660654527623e-05,0.00182581229084668,NA,NA,6.3198666635367,NA,0.118938629232298,NA,0.813164628277659
"Scaffold_351",10018487,96.3911117517046,0.0352648059532343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000449169620123278,NA,0.0023855897602103,0.0211508983342495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000349354148984772,NA,0.00128761957768673,0.0927385542347861,0.00152717670841915,NA,NA,NA,NA,NA,0.00278485164476432,NA,0.00427210216472807,0.00207616179968093,0.0173479288838724,0.0769277836064468,0.0125268416278825,0.000139741659593909,0.00569946340200871,NA,NA,0.00306433496395214,1.99630942277012e-05,0.0031741319822045,0.000588911279717187,3.02439879394963,NA,0.0217398096139667,NA,0.278974260285011
"Scaffold_245",64386,43.4302488118535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167738328207996,24.4183518156121,NA,NA,NA,NA,NA,NA,NA,NA,0.197247848911254,0.0403814493834063,NA,NA,NA,0.00155313266859255,NA,0.661634516820427,10.6032367284813,NA,NA,NA,NA,NA,NA,NA,NA,0.290435809026807,NA,1.07321467399745,10.1730189792812,0.192588450905476,NA,NA,NA,NA,NA,NA,NA,NA,0.633678128785761,NA,1.53449507656944,NA,6.58217624949523
"Scaffold_105",18018,84.7763347763348,1.5040515040515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.715950715950716,0.344100344100344,NA,NA,0.277500277500278,NA,NA,NA,NA,NA,NA,NA,1.39305139305139,NA,NA,2.26440226440226,NA,NA,NA,NA,NA,NA,2.14785214785215,NA,NA,NA,6.57675657675658
"Scaffold_42",20114,21.1345331609824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.4848364323357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2533558715323,NA,NA,NA,NA,NA,NA,NA,NA,0.840210798448842,NA,0.959530675151636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32604156309039,NA,NA,NA,5.00149149845879
"Scaffold_349",160160,72.1834415584416,0.000624375624375624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0711788211788212,NA,NA,NA,NA,NA,NA,4.38686313686314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.322802197802198,NA,0.242882117882118,NA,0.234140859140859,0.589410589410589,NA,NA,NA,NA,NA,NA,NA,NA,1.08266733266733,NA,NA,4.71028971028971,1.04707792207792,NA,0.272852147852148,NA,NA,NA,NA,NA,NA,12.898976023976,NA,0.586913086913087,NA,1.36988011988012
"Scaffold_153",38014,49.9526490240438,3.48555795233335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2620087336245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6780659756932,0.0210448782027674,NA,NA,NA,NA,NA,NA,NA,NA,0.631346346083022,3.89593307728732,4.98237491450518,0.286736465512706,0.28410585573736,0.189403903824907,NA,NA,NA,NA,NA,NA,4.61935076550744,NA,0.452464881359499,NA,4.25895722628505
"Scaffold_43",4092272,96.9907669871406,0.0585982554434309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00552260455805479,NA,NA,NA,NA,NA,0.00417860787357243,0.075679231488034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00537598673792944,0.111673906328807,0.00950572200479343,0.000244363033542247,NA,NA,NA,NA,0.00337220986288301,NA,0.0140508744286792,0.00102632474087744,0.00801510750018572,0.174255279218977,0.0264645165326254,NA,0.00713540057943363,NA,NA,0.000830834314043641,0.000415417157021821,0.000488726067084495,0.000244363033542247,2.32335485031298,NA,0.0155414889332869,NA,0.163258942709575
"Scaffold_174",14860,10.92866756393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6877523553163,0.201884253028264,NA,NA,NA,NA,NA,NA,NA,2.42934051144011,NA,3.13593539703903,0.148048452220727,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91790040376851,NA,0.572005383580081,NA,11.978465679677
"Scaffold_329",471541,74.1174150285977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000848282545950405,0.0559866480327267,0.0235398406501237,5.94497615265693,0.0761333584990489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0801627005923133,NA,0.10964051906409,7.44580004707968,NA,NA,NA,NA,NA,NA,NA,NA,0.0434744804799583,NA,0.0583194250340904,0.181320394196899,0.0108156024608677,NA,NA,NA,NA,0.025024335105537,0.0330830192920658,NA,NA,8.43765441393219,NA,0.534630074585243,NA,2.82117567719456
"Scaffold_149",516885,81.4749896011685,0.321541542122522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000773866527370692,0.0299873279356143,NA,NA,NA,0.0237963957166488,0.0394671928959053,0.0334697273087824,2.85208508662468,NA,NA,NA,NA,NA,NA,NA,NA,0.00251506621395475,NA,NA,NA,NA,0.011801464542403,NA,NA,4.66254582740842,0.060941989030442,NA,NA,NA,NA,NA,NA,NA,0.189016899310291,0.0880273174884162,0.687386942937017,1.021890749393,0.139876374822253,NA,NA,NA,NA,0.00599746558712286,NA,NA,NA,6.02145544947135,NA,0.826489451231899,NA,1.50594426226337
"Scaffold_363",58818,32.8351865075317,0.574654017477643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0255023972253392,NA,NA,NA,0.209119657247781,0.129212145941719,NA,NA,NA,NA,NA,2.33601958584107,NA,NA,NA,NA,NA,NA,NA,NA,0.00170015981502261,NA,NA,NA,NA,NA,NA,NA,24.2680811996328,0.0204019177802713,NA,NA,NA,NA,NA,NA,NA,1.63215342242171,0.00170015981502261,0.392736917270223,19.851066000204,1.8344724404094,NA,NA,NA,NA,NA,NA,NA,NA,7.73912747798293,NA,5.26539494712503,NA,2.88347104627835
"Scaffold_247",384296,72.3322647126174,0.474373920103254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0327872265128963,NA,NA,NA,NA,NA,NA,0.20505027374732,NA,NA,NA,NA,NA,NA,NA,NA,0.0632325082748715,NA,NA,NA,NA,0.0106688594208631,NA,0.00676561816932781,4.15851322938568,0.110071403293295,0.00884734683681329,0.0200366384245477,0.0161333971730125,NA,NA,NA,NA,0.00858713075337761,0.193080333909278,0.79600099922976,8.30974040843516,0.551658096883652,0.78272997897454,0.0523034327705727,NA,NA,NA,NA,NA,NA,7.97692403772092,NA,0.263859108603785,NA,3.62637133875971
"Scaffold_283",97143,27.6211358512708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.65513727185695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0205882050173456,NA,0.0576469740485676,15.8158590943249,0.220293793685598,NA,NA,NA,NA,NA,NA,NA,0.0699998970589749,NA,0.299558383002378,12.2438055238154,0.0854410508219841,0.559999176471799,0.793675303418671,NA,NA,NA,NA,NA,NA,26.9520191882071,NA,1.47102724848934,NA,7.13381303851024
"Scaffold_355",237628,63.2383389162893,1.51328967966738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0530240544043631,NA,NA,NA,NA,0.0664904809197569,0.287424040937937,6.66041038934806,0.391788846432239,NA,NA,NA,NA,0.0467116669752723,NA,0.0159913814870301,NA,NA,NA,NA,NA,0.0189371622872725,NA,0.00210412914303028,14.5992896460013,0.0980524180652112,NA,NA,0.000420825828606056,NA,NA,NA,NA,0.0492366219469086,0.237766593162422,1.03691484168532,1.90718265524265,0.0807985590923628,NA,0.00126247748581817,NA,NA,NA,NA,NA,NA,4.10473513222348,NA,0.600518457420843,NA,4.98931102395341
"Scaffold_9",72330,52.7733996958385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.30817088345085,0.382966957002627,NA,NA,NA,NA,0.0594497442278446,NA,NA,NA,NA,NA,NA,NA,0.012442969722107,NA,0.392644822342043,19.5921471035532,NA,NA,NA,NA,NA,NA,NA,NA,1.54154569334992,0.532282593667911,3.22687681459975,0.956726116410895,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.60293101064565,NA,0.257154707590212,NA,9.36126088759851
"Scaffold_277",28293,24.8329975612342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222669918354363,36.8041565051426,NA,NA,NA,NA,NA,NA,NA,NA,0.565510903757113,0.148446612236242,3.62987311349097,5.32287138161383,NA,NA,0.0141377725939278,NA,NA,NA,NA,NA,NA,2.72505566747959,NA,6.80733750397625,NA,18.9269430601209
"Scaffold_327",23370,29.058622165169,1.29653401797176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483525887890458,NA,NA,NA,NA,NA,0.299529311082585,36.9191270860077,NA,NA,NA,NA,NA,NA,NA,NA,0.154043645699615,NA,NA,NA,NA,NA,NA,0.0213949507916132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3915275994865,0.492083868207103,NA,2.10526315789474,NA,NA,NA,NA,NA,NA,2.08814719726145,NA,NA,NA,11.6902011125374
"Scaffold_13",320608,77.864245433676,1.31032288651562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000311907375985627,NA,NA,NA,0.128193931530093,NA,0.157825132248727,0.843085637289151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21828525800978,NA,NA,NA,NA,NA,NA,NA,NA,0.020897794191037,NA,NA,6.50233306717237,0.425753568220381,0.492813654057291,0.12195578401038,NA,NA,NA,NA,NA,NA,8.57745283960475,NA,0.208042219782413,NA,1.128480886316
"Scaffold_410",64180,36.4911187285759,0.546899345590527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107510127765659,0.76347771891555,NA,NA,1.11093798691181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.7167341851044,0.0358367092552197,0.0716734185104394,NA,NA,NA,NA,NA,NA,2.81863508881271,2.14241196634466,12.5599875350577,0.439389217824868,1.58928014957931,NA,NA,NA,NA,NA,NA,NA,NA,3.54004362729822,NA,0.141788719227174,NA,1.92427547522593
"Scaffold_176",14243,30.1692059257179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.7195113389033,NA,NA,NA,NA,NA,NA,NA,NA,3.48241241311521,NA,1.62887032226357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scaffold_298",36956,3.04145470288992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.5993072843381,0.0378828877584154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124472345491936,NA,NA,26.0363675722481,0.00270592055417253,0.00270592055417253,NA,NA,NA,NA,NA,NA,1.63167009416604,0.270592055417253,3.35263556661976,12.2821733953891,3.0928671934192,1.5856694447451,0.00270592055417253,NA,NA,NA,NA,NA,NA,0.251650611538045,NA,5.63643251434138,NA,0.0487065699751055
"Scaffold_58",172494,73.0732663165096,2.52994307048361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113047410344708,6.78980138439598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028986515473002,3.5456305726576,NA,NA,NA,0.0121743364986608,NA,NA,NA,NA,0.110148758797407,0.0550743793987037,0.88988602502116,1.87774647234107,0.337982770415203,NA,0.560019478938398,NA,NA,NA,NA,NA,NA,4.75900611035746,NA,0.286386772873259,NA,5.03089962549422
"Scaffold_304",102271,81.4698203791886,2.65177811891934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0371561830822032,NA,NA,6.13370359143843,0.154491498078634,NA,NA,NA,NA,NA,NA,0.119290903579705,NA,NA,NA,NA,NA,NA,NA,NA,0.40382904244605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.456629934194444,NA,NA,0.0576898632065786,NA,NA,NA,NA,NA,NA,8.43738694253503,NA,NA,NA,0.078223543330954
"Scaffold_67",23648,49.0570027063599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2797699594046,1.31935047361299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194519621109608,NA,0.43978349120433,1.58152909336942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09539918809202,2.96008119079838,0.109945872801083,NA,0.498985115020298,NA,NA,NA,NA,NA,NA,2.63447225981055,NA,1.72107577807848,NA,3.10808525033829
"Scaffold_234",295730,81.7005376525885,0.00101443884624489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038210529875224,NA,NA,NA,NA,NA,NA,1.53078821898353,0.000338146282081629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3777093970852,NA,NA,NA,NA,NA,NA,NA,NA,0.259358198356609,NA,0.0338146282081628,0.288100632333547,0.0101443884624489,NA,NA,NA,NA,NA,NA,NA,NA,5.32614208906773,NA,0.0246846785919589,NA,0.409157001318771
"Scaffold_172",10671,6.10064661231375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.1664323868428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0093711929528629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3577921469403,NA,7.36575766095024
"Scaffold_41",35120,9.17710706150342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.7192482915717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74487471526196,NA,0.0569476082004556,NA,0.301822323462415
"Scaffold_103",273970,79.545935686389,0.582545534182575,0.00182501733766471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00401503814286236,NA,NA,0.123006168558601,1.4625688944045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0266452531299047,3.94751250136876,0.0941708946234989,0.0211702011169106,NA,NA,NA,NA,NA,NA,0.193086834324926,0.0397853779610906,1.03441982698836,4.32310106946016,0.786582472533489,0.1551264737015,0.176296674818411,NA,NA,NA,NA,NA,NA,6.12037814359236,NA,0.141986348870314,NA,1.21984158849509
"Scaffold_405",195987,76.9433686928215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03112451336058,NA,0.0362268926000194,0.0086740447070469,1.49754830677545,0.0632695025690479,NA,NA,NA,NA,NA,NA,0.0938837780056841,NA,NA,NA,NA,NA,NA,NA,0.0336757029802997,8.1433972661452,0.0642899784169358,0.0168378514901499,NA,0.0163276135662059,NA,NA,NA,NA,0.054595457862001,0.0770459265155342,0.557690050870721,3.60891283605545,0.547995530315786,0.260731579135351,0.0102047584788787,NA,NA,NA,NA,NA,NA,6.10244557036946,NA,0.256649675743799,NA,1.57510447121493
"Scaffold_123",25522,5.13282658098895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525037222788183,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144972964501215,6.1319645795784,34.9188935036439,NA,NA,2.37050387900635,NA,NA,NA,NA,NA,NA,3.63999686544942,NA,29.9702217694538,NA,17.1655826345898
"Scaffold_307",32729,5.32555226251948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.0764459653518,NA,NA,NA,NA,NA,NA,NA,NA,2.45348162180329,0.0427755201808793,1.20688074796052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04494485013291,NA,22.9490665770418,NA,4.90085245500932
"Scaffold_49",20851,19.514651575464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1194187329145,NA,NA,NA,NA,NA,NA,NA,NA,0.422042108292168,NA,NA,12.6708551148626,NA,1.57306603999808,1.38602465109587,NA,NA,NA,NA,NA,NA,2.48429331926526,NA,43.3312550956789,NA,8.49839336242866
